"id","type_invoice","id_ref","status","datetime_trans","description"
4244,2,cc1a0aa6-3594-42ed-a3bc-1c734a16fd8e,8,"2021-12-23 14:50:30",Thông báo dữ liệu hóa đơn hợp lệ
4245,2,"15c5df92-927d-4557-8706-04c707938b2c",8,"2021-12-23 14:50:30",Thông báo dữ liệu hóa đơn hợp lệ
4246,2,"3e7077a0-fcaf-4878-938a-aecfe6790515",8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4247,2,"9f5b7d00-de8b-48f2-9ae8-4864b1bf5ea9",8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4248,2,"5abc84f9-30bb-46dc-951d-2d7c5ddeedd9",8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4249,2,ceaeafd8-7e75-45bd-8dcd-44875435c157,8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4250,2,"1753e762-9ac4-4ccf-8a0a-8e2eabd85b2a",8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4251,2,"9a5c04c8-9cd6-4759-9b71-69b7ee6f2635",8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4252,2,"47c56638-6cb5-49e8-9c15-746c54b4ae68",8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4253,2,fa5795a1-eb71-4e95-9628-eb13b316300b,8,"2021-12-23 14:50:31",Thông báo dữ liệu hóa đơn hợp lệ
4255,2,d0986f4b-62f5-4c33-8ed0-e86b1bf85377,8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
4257,2,"737eec7a-b37d-441b-8253-c8df0dab3298",8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
4259,2,e2f73633-da1f-42bf-8b81-1689c0342395,8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
4261,2,a91eb202-5785-4576-a27c-f2deefb8f916,8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
